framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-nvfp4-auto,16,512,128,377.92793176418036,26.919808383805552,764.9427395,869.7197410499999,37.03908132677165,5414.9397275,512.0,128.0,32,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto/isl512-osl128__sglang-nvfp4-auto-c16/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,32,512,128,575.8902824766742,21.272709515543458,1085.3881815,1589.88722525,47.58696936614174,7105.6992105,512.0,128.0,64,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto/isl512-osl128__sglang-nvfp4-auto-c32/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,64,512,128,816.0322992182415,15.7282963481162,1708.1508724999999,2995.0778174,65.7741372992126,10028.3360445,512.0,128.0,128,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto/isl512-osl128__sglang-nvfp4-auto-c64/profile_export_aiperf.json,True,True
