framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-fp8-auto-moe-baseline,1,512,128,50.19163348737502,52.67759757533179,138.76717,141.85048694999998,18.976932992125985,2549.3915549999997,512.0,128.0,8,0,results/2026-09-02-qwen3-sglang-moe-tuning/baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c1/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,4,512,128,73.58573382271533,20.252965774699785,366.237464,391.67164375,51.866697169291335,6955.2120755,512.0,128.0,8,0,results/2026-09-02-qwen3-sglang-moe-tuning/baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c4/profile_export_aiperf.json,False,False
sglang-fp8-auto-moe-baseline,8,512,128,168.4126127359796,22.74576037550829,531.069713,565.42885575,43.53372353937007,6077.5676895,512.0,128.0,16,0,results/2026-09-02-qwen3-sglang-moe-tuning/baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c8/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,16,512,128,194.1599929339111,13.330660567825149,1015.713364,1225.5562818499998,75.35815749606299,10541.8859105,512.0,128.0,32,0,results/2026-09-02-qwen3-sglang-moe-tuning/baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c16/profile_export_aiperf.json,True,True
