framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-nvfp4-auto,128,512,128,1092.0922158197086,11.048086938530462,3268.487444,5757.27772,92.22145365748032,14983.262748,512.0,128.0,256,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256/isl512-osl128__sglang-nvfp4-auto-c128/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,192,512,128,1237.343966531414,8.635494519749239,4591.8686345,8581.06026395,119.83394256299212,19835.566701,512.0,128.0,384,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256/isl512-osl128__sglang-nvfp4-auto-c192/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,256,512,128,1333.4654418533898,7.152918877925484,6139.600718,11227.5787077,144.3392517598425,24549.647386999997,512.0,128.0,512,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256/isl512-osl128__sglang-nvfp4-auto-c256/profile_export_aiperf.json,True,True
