framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-0.5.18,1,1024,1024,55.11874274665932,55.64653877430932,185.389836,198.35115580000002,17.97570964809384,18574.918994,1024.0,1024.0,4,0,results/2026-09-02-qwen36-35b-nvfp4-engine-comparison/raw/isl1024-osl1024__sglang-0.5.18-c1/profile_export_aiperf.json,True,True
sglang-0.5.18,2,1024,1024,97.00531185217766,49.166391089217115,292.935807,414.58101695,20.333892802052787,21102.366122,1024.0,1024.0,4,0,results/2026-09-02-qwen36-35b-nvfp4-engine-comparison/raw/isl1024-osl1024__sglang-0.5.18-c2/profile_export_aiperf.json,True,True
sglang-0.5.18,4,1024,1024,158.34597827110616,40.13499854210573,233.807682,628.6811287,24.88615859042033,25857.9654485,1024.0,1024.0,8,0,results/2026-09-02-qwen36-35b-nvfp4-engine-comparison/raw/isl1024-osl1024__sglang-0.5.18-c4/profile_export_aiperf.json,True,True
sglang-0.5.18,8,1024,1024,241.48992239526518,31.019185303177437,672.5459179999999,1390.64181725,32.199075460899316,33913.347369999996,1024.0,1024.0,16,0,results/2026-09-02-qwen36-35b-nvfp4-engine-comparison/raw/isl1024-osl1024__sglang-0.5.18-c8/profile_export_aiperf.json,True,True
sglang-0.5.18,16,1024,1024,350.39147306079684,22.579291509211608,1459.1237385,2225.8551890999997,44.35700217399804,46748.2646275,1024.0,1024.0,32,0,results/2026-09-02-qwen36-35b-nvfp4-engine-comparison/raw/isl1024-osl1024__sglang-0.5.18-c16/profile_export_aiperf.json,True,True
