framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-nvfp4-auto,320,512,128,1283.914396023931,7.931947720700582,7258.646651999999,26779.269502399988,135.27375638188977,24590.389929499997,512.0,128.0,640,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256-queued/isl512-osl128__sglang-nvfp4-auto-c320/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,384,512,128,1337.1983995690787,7.145241492125699,9979.266411499999,29571.2477637,145.58082468110234,24553.3853605,512.0,128.0,768,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256-queued/isl512-osl128__sglang-nvfp4-auto-c384/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,512,512,128,1333.5208778842555,7.116184702907647,28871.816385,35329.215330499996,146.5881848582677,48955.1950315,512.0,128.0,1024,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr256-queued/isl512-osl128__sglang-nvfp4-auto-c512/profile_export_aiperf.json,False,False
