framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
vllm-green,1,1024,1024,71.22075921643349,72.13529117380591,193.028267,195.8917201,13.861956399315737,14366.863519999999,1024.0,1024.0,4,0,results/2026-09-02-qwen36-35b-nvfp4-vllm-gb10/raw/isl1024-osl1024__vllm-green-c1/profile_export_aiperf.json,True,True
vllm-green,2,1024,1024,108.8224087860828,55.247010334389984,291.195209,346.7640403,18.105768971652004,18811.984946,1024.0,1024.0,4,0,results/2026-09-02-qwen36-35b-nvfp4-vllm-gb10/raw/isl1024-osl1024__vllm-green-c2/profile_export_aiperf.json,True,True
vllm-green,4,1024,1024,173.25198745927003,44.45184548008717,640.5459625,802.2150717999999,22.470042061583577,23627.514066,1024.0,1024.0,8,0,results/2026-09-02-qwen36-35b-nvfp4-vllm-gb10/raw/isl1024-osl1024__vllm-green-c4/profile_export_aiperf.json,True,True
vllm-green,8,1024,1024,259.52794775601336,33.408010447339294,973.0268179999999,1258.6910325,29.870265399804495,31506.7815255,1024.0,1024.0,16,0,results/2026-09-02-qwen36-35b-nvfp4-vllm-gb10/raw/isl1024-osl1024__vllm-green-c8/profile_export_aiperf.json,True,True
vllm-green,16,1024,1024,354.91427524677044,22.797146511951972,1101.618954,2335.98985775,43.97841436119257,46051.965458499995,1024.0,1024.0,32,0,results/2026-09-02-qwen36-35b-nvfp4-vllm-gb10/raw/isl1024-osl1024__vllm-green-c16/profile_export_aiperf.json,True,True
