framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-fp8-auto-moe-baseline,16,2048,1024,215.15805918178398,13.890804746408604,2485.458458,3924.76465005,72.05456843597263,76137.78042899999,2048.0,1024.0,32,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced/raw/isl2048-osl1024__sglang-fp8-auto-moe-baseline-c16/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,32,2048,1024,298.5427779413344,9.717628816156013,4407.155887,7773.18820575,103.1524844173998,109735.808989,2048.0,1024.0,64,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced/raw/isl2048-osl1024__sglang-fp8-auto-moe-baseline-c32/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,64,2048,1024,394.7910654790923,6.494475942274331,8338.5069595,15083.252332749998,154.21208081085044,165955.434317,2048.0,1024.0,128,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced/raw/isl2048-osl1024__sglang-fp8-auto-moe-baseline-c64/profile_export_aiperf.json,True,True
