framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-nvfp4-auto,64,512,128,799.0550289781479,15.589233805413063,2020.1837509999998,3340.1642056499995,66.48952419291338,10244.957652,512.0,128.0,128,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr128/isl512-osl128__sglang-nvfp4-auto-c64/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,96,512,128,971.6857592048697,12.755902821376798,2534.066132,4313.8344896,79.10526695669292,12639.25743,512.0,128.0,192,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr128/isl512-osl128__sglang-nvfp4-auto-c96/profile_export_aiperf.json,True,True
sglang-nvfp4-auto,128,512,128,1091.642773572269,11.054910569746697,2966.3685745,5734.49999875,94.47292324803149,14955.6339925,512.0,128.0,256,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-nvfp4-auto-mrr128/isl512-osl128__sglang-nvfp4-auto-c128/profile_export_aiperf.json,True,True
