framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
vllm-blue-fp8,1,1024,1024,48.51790060052574,49.08893739252924,256.3162455,270.88958069999995,20.368317738025414,21097.9485915,1024.0,1024.0,4,0,results/2026-09-03-qwen36-35b-fp8-gb10/raw/isl1024-osl1024__vllm-blue-fp8-c1/profile_export_aiperf.json,True,True
vllm-blue-fp8,16,1024,1024,214.73192412442938,13.938351553808609,2869.9560684999997,3613.86223305,71.9168882028348,76218.030292,1024.0,1024.0,32,0,results/2026-09-03-qwen36-35b-fp8-gb10/raw/isl1024-osl1024__vllm-blue-fp8-c16/profile_export_aiperf.json,True,True
