framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-fp8-tuned-moe,16,2048,1024,218.84054432728817,14.13200938330381,2505.990164,3875.7808477999997,70.74664844086021,74856.771727,2048.0,1024.0,32,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced-tuned/raw/isl2048-osl1024__sglang-fp8-tuned-moe-c16/profile_export_aiperf.json,True,True
sglang-fp8-tuned-moe,32,2048,1024,298.07791782741026,9.695949702993282,4623.9058915,7611.162206399999,102.91598210312804,109904.156342,2048.0,1024.0,64,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced-tuned/raw/isl2048-osl1024__sglang-fp8-tuned-moe-c32/profile_export_aiperf.json,True,True
sglang-fp8-tuned-moe,64,2048,1024,388.95874112390493,6.38876167022204,8217.320786999999,14861.982327149999,156.81623552688168,168423.712046,2048.0,1024.0,128,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-balanced-tuned/raw/isl2048-osl1024__sglang-fp8-tuned-moe-c64/profile_export_aiperf.json,True,True
