framework,concurrency,req_isl,req_osl,tput_total,tput_per_user,ttft_p50,ttft_p95,itl_p50,req_latency_p50,isl,osl,requests,errors,source,pareto,framework_pareto
sglang-fp8-auto-moe-baseline,1,512,128,50.47905123923587,52.980203264707676,135.59888899999999,143.94419915,18.867945165354328,2529.0234499999997,512.0,128.0,8,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c1/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,4,512,128,114.47261763797611,31.020709546138693,379.24179899999996,443.86768344999996,31.958736271653542,4470.3795635,512.0,128.0,8,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c4/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,8,512,128,168.17309766318337,23.100597592913193,605.2009035,678.9728017499999,43.080514968503934,6085.289868999999,512.0,128.0,16,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c8/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,16,512,128,253.84184230470635,17.73230160697578,998.808556,1012.6476074,55.842497944881885,8061.954796499999,512.0,128.0,32,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c16/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,32,512,128,361.82138159588106,12.896656207460374,1231.1625595,2040.3452661,78.8211451023622,11314.261274499999,512.0,128.0,64,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c32/profile_export_aiperf.json,True,True
sglang-fp8-auto-moe-baseline,64,512,128,519.7511890023011,9.626087161893153,2099.354886,3936.7555646999995,107.22257942125985,15736.022487999999,512.0,128.0,128,0,results/2026-09-02-qwen3-sglang-moe-tuning/exclusive-baseline/raw/isl512-osl128__sglang-fp8-auto-moe-baseline-c64/profile_export_aiperf.json,True,True
